Antecedent,Consequent,Support,Confidence
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low'})","frozenset({'Subscribers gained_Low', 'Subscribers_Low'})",0.1038961038961039,0.75
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers gained_Low'})",frozenset({'Subscribers_Low'}),0.1038961038961039,1.0
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers_Low'})",frozenset({'Subscribers gained_Low'}),0.1038961038961039,1.0
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low'})","frozenset({'Subscribers gained_Low', 'Subscribers_Low'})",0.1038961038961039,0.75
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers gained_Low'})",frozenset({'Subscribers_Low'}),0.1038961038961039,1.0
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers_Low'})",frozenset({'Subscribers gained_Low'}),0.1038961038961039,1.0
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low'})","frozenset({'Subscribers gained_Low', 'Subscribers_Low'})",0.1038961038961039,0.75
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers gained_Low'})",frozenset({'Subscribers_Low'}),0.1038961038961039,1.0
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers_Low'})",frozenset({'Subscribers gained_Low'}),0.1038961038961039,1.0
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low'})","frozenset({'Subscribers gained_Low', 'Subscribers_Low'})",0.1038961038961039,0.75
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers gained_Low'})",frozenset({'Subscribers_Low'}),0.1038961038961039,1.0
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers_Low'})",frozenset({'Subscribers gained_Low'}),0.1038961038961039,1.0
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low'})","frozenset({'Subscribers gained_Low', 'Subscribers_Low'})",0.1038961038961039,0.75
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers gained_Low'})",frozenset({'Subscribers_Low'}),0.1038961038961039,1.0
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers_Low'})",frozenset({'Subscribers gained_Low'}),0.1038961038961039,1.0
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low'})","frozenset({'Subscribers gained_Low', 'Subscribers_Low'})",0.1038961038961039,0.75
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers gained_Low'})",frozenset({'Subscribers_Low'}),0.1038961038961039,1.0
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers_Low'})",frozenset({'Subscribers gained_Low'}),0.1038961038961039,1.0
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low'})","frozenset({'Subscribers gained_Low', 'Subscribers_Low'})",0.1038961038961039,0.75
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers gained_Low'})",frozenset({'Subscribers_Low'}),0.1038961038961039,1.0
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers_Low'})",frozenset({'Subscribers gained_Low'}),0.1038961038961039,1.0
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low'})","frozenset({'Subscribers gained_Low', 'Subscribers_Low'})",0.1038961038961039,0.75
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers gained_Low'})",frozenset({'Subscribers_Low'}),0.1038961038961039,1.0
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers_Low'})",frozenset({'Subscribers gained_Low'}),0.1038961038961039,1.0
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low'})","frozenset({'Subscribers gained_Low', 'Subscribers_Low'})",0.1038961038961039,0.75
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers gained_Low'})",frozenset({'Subscribers_Low'}),0.1038961038961039,1.0
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers_Low'})",frozenset({'Subscribers gained_Low'}),0.1038961038961039,1.0
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low'})","frozenset({'Subscribers gained_Low', 'Subscribers_Low'})",0.1038961038961039,0.75
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers gained_Low'})",frozenset({'Subscribers_Low'}),0.1038961038961039,1.0
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers_Low'})",frozenset({'Subscribers gained_Low'}),0.1038961038961039,1.0
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low'})","frozenset({'Subscribers gained_Low', 'Subscribers_Low'})",0.1038961038961039,0.75
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers gained_Low'})",frozenset({'Subscribers_Low'}),0.1038961038961039,1.0
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers_Low'})",frozenset({'Subscribers gained_Low'}),0.1038961038961039,1.0
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low'})","frozenset({'Subscribers gained_Low', 'Subscribers_Low'})",0.1038961038961039,0.75
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers gained_Low'})",frozenset({'Subscribers_Low'}),0.1038961038961039,1.0
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers_Low'})",frozenset({'Subscribers gained_Low'}),0.1038961038961039,1.0
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low'})","frozenset({'Subscribers gained_Low', 'Subscribers_Low'})",0.1038961038961039,0.75
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers gained_Low'})",frozenset({'Subscribers_Low'}),0.1038961038961039,1.0
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers_Low'})",frozenset({'Subscribers gained_Low'}),0.1038961038961039,1.0
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low'})","frozenset({'Subscribers gained_Low', 'Subscribers_Low'})",0.1038961038961039,0.75
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers gained_Low'})",frozenset({'Subscribers_Low'}),0.1038961038961039,1.0
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers_Low'})",frozenset({'Subscribers gained_Low'}),0.1038961038961039,1.0
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low'})","frozenset({'Subscribers gained_Low', 'Subscribers_Low'})",0.1038961038961039,0.75
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers gained_Low'})",frozenset({'Subscribers_Low'}),0.1038961038961039,1.0
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers_Low'})",frozenset({'Subscribers gained_Low'}),0.1038961038961039,1.0
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low'})","frozenset({'Subscribers gained_Low', 'Subscribers_Low'})",0.1038961038961039,0.75
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers gained_Low'})",frozenset({'Subscribers_Low'}),0.1038961038961039,1.0
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers_Low'})",frozenset({'Subscribers gained_Low'}),0.1038961038961039,1.0
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low'})","frozenset({'Subscribers gained_Low', 'Subscribers_Low'})",0.1038961038961039,0.75
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers gained_Low'})",frozenset({'Subscribers_Low'}),0.1038961038961039,1.0
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers_Low'})",frozenset({'Subscribers gained_Low'}),0.1038961038961039,1.0
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low'})","frozenset({'Subscribers gained_Low', 'Subscribers_Low'})",0.1038961038961039,0.75
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers gained_Low'})",frozenset({'Subscribers_Low'}),0.1038961038961039,1.0
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers_Low'})",frozenset({'Subscribers gained_Low'}),0.1038961038961039,1.0
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low'})","frozenset({'Subscribers gained_Low', 'Subscribers_Low'})",0.1038961038961039,0.75
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers gained_Low'})",frozenset({'Subscribers_Low'}),0.1038961038961039,1.0
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers_Low'})",frozenset({'Subscribers gained_Low'}),0.1038961038961039,1.0
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low'})","frozenset({'Subscribers gained_Low', 'Subscribers_Low'})",0.1038961038961039,0.75
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers gained_Low'})",frozenset({'Subscribers_Low'}),0.1038961038961039,1.0
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers_Low'})",frozenset({'Subscribers gained_Low'}),0.1038961038961039,1.0
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low'})","frozenset({'Subscribers gained_Low', 'Subscribers_Low'})",0.1038961038961039,0.75
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers gained_Low'})",frozenset({'Subscribers_Low'}),0.1038961038961039,1.0
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers_Low'})",frozenset({'Subscribers gained_Low'}),0.1038961038961039,1.0
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low'})","frozenset({'Subscribers gained_Low', 'Subscribers_Low'})",0.1038961038961039,0.75
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers gained_Low'})",frozenset({'Subscribers_Low'}),0.1038961038961039,1.0
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers_Low'})",frozenset({'Subscribers gained_Low'}),0.1038961038961039,1.0
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low'})","frozenset({'Subscribers gained_Low', 'Subscribers_Low'})",0.1038961038961039,0.75
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers gained_Low'})",frozenset({'Subscribers_Low'}),0.1038961038961039,1.0
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers_Low'})",frozenset({'Subscribers gained_Low'}),0.1038961038961039,1.0
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low'})","frozenset({'Subscribers gained_Low', 'Subscribers_Low'})",0.1038961038961039,0.75
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers gained_Low'})",frozenset({'Subscribers_Low'}),0.1038961038961039,1.0
"frozenset({'YouTube ad revenue (TWD)_Low Revenue', 'Subscribers lost_Low', 'Subscribers_Low'})",frozenset({'Subscribers gained_Low'}),0.1038961038961039,1.0
frozenset({'YouTube ad revenue (TWD)_High Revenue'}),frozenset({'Impressions_High'}),0.24675324675324675,0.7402597402597403
frozenset({'Impressions_High'}),frozenset({'YouTube ad revenue (TWD)_High Revenue'}),0.24675324675324675,0.7402597402597403
frozenset({'YouTube ad revenue (TWD)_Low Revenue'}),frozenset({'Impressions_Low'}),0.23376623376623376,0.7012987012987013
frozenset({'Impressions_Low'}),frozenset({'YouTube ad revenue (TWD)_Low Revenue'}),0.23376623376623376,0.7012987012987013
